Label,NUMBER_SPOTS,NUMBER_GAPS,LONGEST_GAP,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_INDEX,TRACK_ID,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TRACK_MAX_QUALITY,TRACK_MIN_QUALITY,TRACK_MEDIAN_QUALITY,TRACK_STD_QUALITY
Track_25829,6,0,0,0,0,0,10,484,494,0.763,25829,25829,33.149,11.843,0,0.079,0.129,0.044,0.063,0.037,10.566,11.994,9.193,10.685,0.902
Track_25830,7,0,0,0,0,0,12,484,496,0.660,25830,25830,43.533,45.946,0,0.064,0.097,0.033,0.067,0.028,13.803,16.879,7.543,14.629,2.875
Track_25883,5,0,0,0,0,0,8,486,494,0.702,25883,25883,31.267,22.457,0,0.093,0.181,0.047,0.087,0.061,9.842,11.695,8.120,9.836,1.177
Track_25885,8,0,0,0,0,0,14,486,500,1.065,25885,25885,41.751,38.208,0,0.086,0.185,0.037,0.055,0.057,8.182,12.039,5.559,8.640,2.145
Track_25889,4,0,0,0,0,0,6,486,492,0.453,25889,25889,18.542,37.300,0,0.095,0.162,0.025,0.097,0.069,7.417,8.592,6.545,7.529,0.763
Track_25890,9,0,0,0,0,0,16,486,502,0.754,25890,25890,19.277,20.502,0,0.073,0.168,0.033,0.067,0.041,9.478,11.061,4.140,10.215,2.034
Track_25897,9,0,0,0,0,0,16,486,502,0.993,25897,25897,28.477,11.148,0,0.078,0.090,0.034,0.083,0.018,11.165,13.504,5.619,11.383,2.490
Track_25899,7,0,0,0,0,0,12,486,498,0.479,25899,25899,47.116,27.990,0,0.079,0.133,0.016,0.104,0.046,7.974,11.190,4.991,7.374,2.023
Track_25903,4,0,0,0,0,0,6,486,492,0.547,25903,25903,38.063,10.953,0,0.096,0.144,0.041,0.102,0.052,10.577,11.953,9.377,10.686,0.925
Track_25914,10,0,0,0,0,0,18,486,504,0.680,25914,25914,33.308,41.929,0,0.065,0.137,0.031,0.066,0.033,9.785,13.369,4.504,10.391,2.352
Track_25922,5,0,0,0,0,0,8,486,494,0.489,25922,25922,33.134,16.379,0,0.061,0.090,0.045,0.061,0.020,12.190,14.350,9.686,12.370,1.812
Track_25926,5,0,0,0,0,0,8,486,494,0.433,25926,25926,23.728,13.349,0,0.082,0.159,0.036,0.072,0.054,8.641,9.908,7.525,8.010,1.041
Track_25928,5,0,0,0,0,0,8,486,494,0.642,25928,25928,6.986,29.710,0,0.083,0.114,0.042,0.102,0.032,6.704,7.596,5.555,6.529,0.778
Track_25936,4,0,0,0,0,0,6,486,492,0.449,25936,25936,39.523,29.728,0,0.081,0.190,0.023,0.029,0.095,5.991,7.299,4.856,6.936,1.134
Track_25943,5,0,0,0,0,0,8,486,494,0.730,25943,25943,39.438,2.832,0,0.091,0.130,0.063,0.091,0.028,7.319,9.571,5.305,7.574,1.563
Track_25945,6,0,0,0,0,0,10,486,496,0.765,25945,25945,39.047,36.732,0,0.098,0.160,0.057,0.096,0.040,10.228,13.320,4.878,11.102,2.775
Track_25947,11,0,0,0,0,0,20,486,506,0.724,25947,25947,26.779,1.173,0,0.071,0.195,0.009,0.053,0.069,8.666,12.026,5.984,9.021,2.078
Track_25948,7,0,0,0,0,0,12,486,498,0.495,25948,25948,34.133,19.077,0,0.050,0.111,0.007,0.039,0.045,12.058,14.881,9.338,12.265,1.982
Track_25949,5,0,0,0,0,0,8,486,494,0.453,25949,25949,16.725,53.153,0,0.075,0.148,0.042,0.064,0.050,5.979,7.169,4.564,5.814,0.896
Track_25951,4,0,0,0,0,0,6,486,492,0.499,25951,25951,7.299,53.653,0,0.084,0.117,0.047,0.088,0.036,11.472,12.225,9.616,12.144,1.078
Track_25953,8,0,0,0,0,0,14,486,500,0.743,25953,25953,43.542,0.037,0,0.068,0.149,0.000,0.054,0.057,6.364,8.411,4.835,5.998,1.259
Track_25960,4,0,0,0,0,0,6,486,492,0.520,25960,25960,7.518,34.581,0,0.089,0.135,0.032,0.099,0.052,7.764,8.861,6.010,8.763,1.162
Track_25962,4,0,0,0,0,0,6,486,492,0.497,25962,25962,40.348,50.197,0,0.101,0.137,0.054,0.112,0.043,9.210,10.262,7.406,10.035,1.123
Track_25970,6,0,0,0,0,0,10,490,500,0.438,25970,25970,10.305,3.190,0,0.077,0.220,0.037,0.043,0.080,7.627,9.744,4.144,8.543,1.995
Track_25972,7,0,0,0,0,0,12,492,504,0.540,25972,25972,19.209,55.188,0,0.045,0.162,0.000,0.054,0.063,6.677,9.575,3.585,5.830,2.035
Track_25975,5,0,0,0,0,0,8,492,500,0.400,25975,25975,2.194,55.168,0,0.052,0.099,0.000,0.054,0.041,6.311,7.436,3.817,6.661,1.314
Track_25981,5,0,0,0,0,0,8,490,498,0.652,25981,25981,0.951,37.383,0,0.095,0.176,0.047,0.088,0.056,10.738,12.446,7.907,11.183,1.645
Track_25983,7,0,0,0,0,0,12,488,500,0.427,25983,25983,26.491,37.654,0,0.038,0.058,0.030,0.037,0.011,12.471,13.613,10.386,12.857,0.957
Track_25992,6,0,0,0,0,0,10,492,502,0.685,25992,25992,33.716,35.740,0,0.071,0.151,0.005,0.069,0.052,10.338,12.735,7.683,10.854,1.684
Track_25993,8,0,0,0,0,0,14,490,504,0.872,25993,25993,39.731,54.622,0,0.070,0.159,0.039,0.065,0.041,10.060,11.575,6.518,10.583,1.500
Track_25997,7,0,0,0,0,0,12,490,502,1.114,25997,25997,36.302,36.152,0,0.100,0.172,0.063,0.093,0.041,14.201,17.553,9.984,15.919,2.886
Track_25998,4,0,0,0,0,0,6,490,496,0.429,25998,25998,24.297,36.262,0,0.072,0.105,0.044,0.065,0.031,10.525,12.782,7.279,11.977,2.118
Track_25999,10,0,0,0,0,0,18,492,510,1.031,25999,25999,46.525,54.060,0,0.073,0.099,0.031,0.081,0.025,10.626,12.921,6.451,10.913,1.837
Track_26006,5,0,0,0,0,0,8,488,496,0.575,26006,26006,19.945,17.651,0,0.073,0.094,0.062,0.068,0.015,10.914,11.890,10.510,10.703,0.503
Track_26011,4,0,0,0,0,0,6,490,496,0.506,26011,26011,25.729,17.954,0,0.125,0.226,0.060,0.089,0.089,4.846,6.191,3.690,5.388,0.997
Track_26012,4,0,0,0,0,0,6,490,496,0.749,26012,26012,19.322,53.147,0,0.127,0.162,0.087,0.133,0.038,9.364,9.913,8.578,9.817,0.541
Track_26016,7,0,0,0,0,0,12,488,500,1.087,26016,26016,2.474,18.869,0,0.101,0.215,0.036,0.101,0.062,9.481,11.989,7.217,9.364,1.699
Track_26021,8,0,0,0,0,0,14,488,502,0.798,26021,26021,51.656,51.769,0,0.059,0.094,0.033,0.054,0.022,7.102,10.282,4.052,7.580,2.172
Track_26022,6,0,0,0,0,0,10,490,500,0.585,26022,26022,26.946,16.591,0,0.061,0.103,0.024,0.044,0.035,11.156,11.844,10.247,11.505,0.637
Track_26024,6,0,0,0,0,0,10,490,500,0.650,26024,26024,30.624,33.378,0,0.069,0.099,0.024,0.067,0.030,9.028,9.630,7.239,9.535,0.829
Track_26026,9,0,0,0,0,0,16,490,506,0.709,26026,26026,2.746,16.918,0,0.047,0.072,0.034,0.042,0.015,9.602,12.713,4.414,10.119,2.576
Track_26027,4,0,0,0,0,0,6,490,496,0.534,26027,26027,22.158,52.032,0,0.089,0.137,0.056,0.075,0.042,10.624,10.934,9.955,10.880,0.394
Track_26028,4,0,0,0,0,0,6,488,494,0.493,26028,26028,50.406,33.756,0,0.085,0.093,0.080,0.081,0.007,6.970,7.312,6.066,7.310,0.524
Track_26031,6,0,0,0,0,0,10,492,502,0.715,26031,26031,41.451,33.717,0,0.075,0.109,0.052,0.078,0.022,12.466,14.398,8.863,13.783,1.972
Track_26032,15,0,0,0,0,0,28,490,518,2.437,26032,26032,19.112,17.409,0,0.090,0.147,0.057,0.087,0.025,10.575,13.005,8.881,10.381,1.195
Track_26033,7,0,0,0,0,0,12,492,504,0.683,26033,26033,2.510,0.041,0,0.072,0.110,0.054,0.054,0.028,4.678,5.942,2.137,5.102,1.242
Track_26034,8,0,0,0,0,0,14,492,506,0.568,26034,26034,23.962,17.272,0,0.047,0.122,0.014,0.034,0.036,12.004,16.015,8.734,11.644,2.436
Track_26037,11,0,0,0,0,0,20,492,512,1.019,26037,26037,21.487,34.102,0,0.071,0.178,0.008,0.065,0.045,8.370,10.350,5.140,9.028,1.707
Track_26038,12,0,0,0,0,0,22,490,512,1.290,26038,26038,3.136,51.896,0,0.072,0.239,0.004,0.049,0.074,10.037,15.282,5.100,9.683,2.832
Track_26040,4,0,0,0,0,0,6,492,498,0.511,26040,26040,42.197,52.136,0,0.087,0.104,0.077,0.081,0.014,9.557,10.653,8.192,9.843,0.887
Track_26042,5,0,0,0,0,0,8,492,500,0.557,26042,26042,8.819,7.262,0,0.070,0.163,0.018,0.056,0.064,7.000,8.099,4.801,7.406,1.136
Track_26044,5,0,0,0,0,0,8,490,498,0.525,26044,26044,27.501,23.999,0,0.086,0.112,0.056,0.099,0.025,13.304,16.324,9.754,12.686,2.408
Track_26045,6,0,0,0,0,0,10,492,502,0.930,26045,26045,26.952,7.113,0,0.095,0.155,0.046,0.080,0.050,10.488,13.535,8.734,10.830,1.630
Track_26046,4,0,0,0,0,0,6,490,496,0.513,26046,26046,31.720,41.300,0,0.099,0.120,0.060,0.118,0.034,9.248,10.167,7.646,9.775,0.964
Track_26047,7,0,0,0,0,0,12,490,502,0.576,26047,26047,4.209,24.234,0,0.056,0.122,0.027,0.058,0.036,6.686,7.721,5.745,6.498,0.673
Track_26057,6,0,0,0,0,0,10,488,498,0.648,26057,26057,0.000,24.624,0,0.086,0.216,0.000,0.054,0.098,7.827,10.580,5.126,8.658,2.086
Track_26058,4,0,0,0,0,0,6,492,498,0.447,26058,26058,4.649,40.161,0,0.075,0.139,0.021,0.065,0.059,8.854,9.994,7.178,9.802,1.138
Track_26064,5,0,0,0,0,0,8,492,500,0.544,26064,26064,51.730,23.452,0,0.070,0.139,0.043,0.054,0.046,9.650,10.371,9.073,9.506,0.497
Track_26067,8,0,0,0,0,0,14,488,502,1.092,26067,26067,19.530,40.929,0,0.085,0.160,0.025,0.091,0.051,11.246,16.203,7.113,11.515,3.070
Track_26069,4,0,0,0,0,0,6,492,498,0.461,26069,26069,15.324,38.998,0,0.077,0.107,0.043,0.081,0.032,7.677,8.796,6.630,8.022,0.813
Track_26070,6,0,0,0,0,0,10,492,502,0.787,26070,26070,10.283,38.720,0,0.088,0.132,0.057,0.070,0.036,8.710,9.915,6.634,9.280,1.039
Track_26074,6,0,0,0,0,0,10,488,498,0.553,26074,26074,33.340,39.221,0,0.062,0.092,0.046,0.052,0.019,8.028,9.710,5.720,8.287,1.419
Track_26075,12,0,0,0,0,0,22,492,514,1.568,26075,26075,18.875,39.283,0,0.094,0.214,0.030,0.077,0.057,12.758,16.113,7.444,12.982,2.339
Track_26085,7,0,0,0,0,0,12,488,500,0.496,26085,26085,12.160,4.205,0,0.051,0.105,0.018,0.041,0.035,5.295,6.720,3.468,5.273,1.002
Track_26088,8,0,0,0,0,0,14,490,504,0.674,26088,26088,23.797,20.825,0,0.085,0.229,0.016,0.042,0.081,10.380,13.048,6.736,10.308,1.814
Track_26090,4,0,0,0,0,0,6,488,494,0.499,26090,26090,17.174,21.171,0,0.083,0.192,0.017,0.041,0.095,6.944,7.760,6.056,7.585,0.740
Track_26095,5,0,0,0,0,0,8,492,500,0.432,26095,26095,55.188,45.684,0,0.054,0.054,0.054,0.054,1.777E-15,10.362,12.658,7.372,11.578,2.165
Track_26098,8,0,0,0,0,0,14,490,504,1.049,26098,26098,24.940,45.716,0,0.081,0.113,0.054,0.076,0.022,10.226,14.054,5.873,11.404,2.724
Track_26109,6,0,0,0,0,0,10,488,498,0.648,26109,26109,55.188,10.080,0,0.065,0.162,0.000,0.054,0.059,6.070,8.133,4.254,6.086,1.238
Track_26118,4,0,0,0,0,0,6,488,494,0.689,26118,26118,35.952,9.180,0,0.115,0.142,0.071,0.132,0.039,6.198,7.267,5.425,6.351,0.701
Track_26119,10,0,0,0,0,0,18,492,510,0.825,26119,26119,55.041,25.749,0,0.070,0.172,0.000,0.054,0.057,11.550,15.883,4.630,11.333,3.428
Track_26120,5,0,0,0,0,0,8,492,500,0.554,26120,26120,49.960,26.526,0,0.069,0.095,0.040,0.078,0.023,11.786,14.789,8.543,12.764,2.213
Track_26121,4,0,0,0,0,0,6,488,494,0.538,26121,26121,43.209,26.263,0,0.093,0.182,0.034,0.062,0.079,8.029,8.429,7.457,8.389,0.404
Track_26123,10,0,0,0,0,0,18,488,506,0.796,26123,26123,38.060,43.457,0,0.077,0.122,0.040,0.072,0.028,13.177,17.649,4.367,13.901,3.790
Track_26124,8,0,0,0,0,0,14,492,506,1.079,26124,26124,23.379,26.484,0,0.078,0.114,0.038,0.086,0.028,9.172,13.899,5.905,10.115,3.157
Track_26127,11,0,0,0,0,0,20,492,512,1.240,26127,26127,21.201,43.525,0,0.068,0.122,0.033,0.058,0.033,14.437,19.677,9.733,13.120,3.409
Track_26128,5,0,0,0,0,0,8,488,496,0.748,26128,26128,14.845,44.051,0,0.095,0.124,0.047,0.110,0.033,6.850,7.974,5.748,6.921,0.716
Track_26137,10,0,0,0,0,0,18,488,506,1.013,26137,26137,29.267,43.517,0,0.070,0.243,0.006,0.053,0.073,13.308,21.903,8.530,11.843,4.811
Track_26138,5,0,0,0,0,0,8,492,500,0.402,26138,26138,47.411,25.807,0,0.070,0.097,0.047,0.077,0.022,9.347,11.305,8.243,8.668,1.226
Track_26143,6,0,0,0,0,0,10,488,498,0.516,26143,26143,3.355,15.926,0,0.069,0.121,0.022,0.065,0.036,9.543,11.295,7.056,9.460,1.359
Track_26145,4,0,0,0,0,0,6,488,494,0.434,26145,26145,49.125,15.634,0,0.080,0.197,0.018,0.026,0.101,10.750,12.512,9.296,11.079,1.197
Track_26147,7,0,0,0,0,0,12,490,502,0.480,26147,26147,47.658,32.667,0,0.056,0.120,0.023,0.052,0.034,13.671,16.762,9.218,13.583,2.193
Track_26148,7,0,0,0,0,0,12,492,504,0.837,26148,26148,40.753,50.803,0,0.075,0.124,0.050,0.067,0.026,10.445,11.837,8.550,10.786,1.150
Track_26158,7,0,0,0,0,0,12,488,500,0.448,26158,26158,9.814,49.472,0,0.048,0.075,0.027,0.044,0.017,9.090,11.396,5.577,9.543,1.964
Track_26161,5,0,0,0,0,0,8,492,500,0.558,26161,26161,13.754,14.531,0,0.077,0.179,0.030,0.058,0.069,8.993,11.017,4.862,9.856,2.293
Track_26164,13,0,0,0,0,0,24,488,512,0.907,26164,26164,15.805,49.973,0,0.082,0.195,0.028,0.059,0.056,13.313,19.800,8.517,12.911,3.583
Track_26176,6,0,0,0,0,0,10,488,498,0.797,26176,26176,29.028,49.000,0,0.092,0.150,0.046,0.092,0.040,6.629,7.374,5.102,7.243,0.869
Track_26177,5,0,0,0,0,0,8,488,496,0.468,26177,26177,43.074,48.730,0,0.061,0.115,0.007,0.074,0.045,9.329,10.632,8.390,9.392,0.793
Track_26181,5,0,0,0,0,0,8,490,498,0.407,26181,26181,11.770,29.442,0,0.061,0.080,0.038,0.077,0.021,12.264,14.717,8.771,12.689,2.102
Track_26184,5,0,0,0,0,0,8,490,498,0.540,26184,26184,55.188,47.412,0,0.068,0.162,0.000,0.054,0.068,6.192,7.297,5.769,5.857,0.573
Track_26185,6,0,0,0,0,0,10,490,500,0.819,26185,26185,13.772,29.645,0,0.084,0.159,0.041,0.073,0.048,10.437,13.676,7.506,11.841,2.234
Track_26186,4,0,0,0,0,0,6,490,496,0.435,26186,26186,22.395,47.086,0,0.073,0.086,0.065,0.067,0.012,11.646,13.217,9.660,12.057,1.283
Track_26187,7,0,0,0,0,0,12,492,504,0.568,26187,26187,8.556,46.834,0,0.060,0.077,0.036,0.065,0.017,6.860,7.391,6.347,6.714,0.414
Track_26191,6,0,0,0,0,0,10,488,498,0.682,26191,26191,20.492,13.039,0,0.071,0.129,0.044,0.059,0.033,8.066,10.846,4.409,9.255,2.360
Track_26192,5,0,0,0,0,0,8,492,500,0.628,26192,26192,10.016,47.681,0,0.086,0.110,0.063,0.100,0.023,8.045,9.379,7.106,7.788,0.786
Track_26193,6,0,0,0,0,0,10,492,502,0.584,26193,26193,39.962,12.854,0,0.091,0.213,0.024,0.073,0.074,9.424,11.778,6.775,9.861,1.606
Track_26267,4,0,0,0,0,0,6,494,500,0.509,26267,26267,40.810,39.556,0,0.085,0.123,0.064,0.069,0.033,7.371,9.717,5.700,7.539,1.503
Track_26269,4,0,0,0,0,0,6,494,500,0.421,26269,26269,39.314,39.739,0,0.071,0.090,0.038,0.085,0.029,11.813,13.790,9.428,13.018,1.709
Track_26272,11,0,0,0,0,0,20,494,514,1.209,26272,26272,8.100,39.721,0,0.081,0.213,0.005,0.078,0.075,11.964,20.112,6.586,9.914,4.361
Track_26275,7,0,0,0,0,0,12,494,506,0.490,26275,26275,48.855,23.286,0,0.080,0.166,0.027,0.077,0.059,6.843,9.667,5.060,6.194,1.708
Track_26286,5,0,0,0,0,0,8,494,502,0.405,26286,26286,13.666,21.208,0,0.053,0.142,0.006,0.046,0.062,10.884,13.908,7.474,11.358,2.312
Track_26288,6,0,0,0,0,0,10,494,504,0.540,26288,26288,6.796,37.792,0,0.061,0.097,0.021,0.061,0.034,8.021,10.021,5.270,8.437,1.682
Track_26289,9,0,0,0,0,0,16,494,510,1.096,26289,26289,49.647,44.834,0,0.073,0.173,0.023,0.083,0.049,12.217,15.778,8.434,12.575,2.502
Track_26291,4,0,0,0,0,0,6,494,500,0.409,26291,26291,36.400,11.064,0,0.070,0.092,0.058,0.061,0.019,9.606,11.532,7.925,9.992,1.331
Track_26294,4,0,0,0,0,0,6,494,500,0.621,26294,26294,44.407,11.183,0,0.105,0.155,0.065,0.095,0.046,6.702,7.093,5.546,7.090,0.667
Track_26296,6,0,0,0,0,0,10,494,504,0.797,26296,26296,52.093,10.027,0,0.093,0.175,0.050,0.066,0.051,5.833,7.501,3.986,6.322,1.341
Track_26297,9,0,0,0,0,0,16,494,510,0.455,26297,26297,34.563,43.862,0,0.044,0.066,0.019,0.053,0.019,12.762,16.517,7.471,13.398,3.154
Track_26306,4,0,0,0,0,0,6,494,500,0.548,26306,26306,39.122,9.540,0,0.103,0.123,0.068,0.118,0.030,6.251,7.399,5.397,6.157,0.724
Track_26307,7,0,0,0,0,0,12,494,506,0.815,26307,26307,33.661,10.060,0,0.103,0.230,0.046,0.088,0.068,7.459,9.902,5.639,6.888,1.517
Track_26311,6,0,0,0,0,0,10,494,504,0.603,26311,26311,42.999,41.344,0,0.066,0.166,0.011,0.040,0.063,13.005,18.033,8.218,13.170,3.690
Track_26312,5,0,0,0,0,0,8,494,502,0.553,26312,26312,22.568,42.025,0,0.071,0.130,0.033,0.062,0.041,10.677,12.801,8.822,10.264,1.509
Track_26315,6,0,0,0,0,0,10,494,504,0.461,26315,26315,19.782,15.687,0,0.053,0.094,0.016,0.050,0.030,10.334,12.685,5.443,11.903,2.528
Track_26319,4,0,0,0,0,0,6,494,500,0.513,26319,26319,34.629,31.679,0,0.088,0.136,0.047,0.080,0.045,10.368,12.399,7.306,11.955,2.021
Track_26324,8,0,0,0,0,0,14,494,508,0.997,26324,26324,45.813,49.618,0,0.074,0.115,0.042,0.077,0.025,12.533,15.785,7.838,13.121,2.628
Track_26325,11,0,0,0,0,0,20,494,514,1.285,26325,26325,40.853,48.691,0,0.100,0.228,0.023,0.093,0.060,11.375,17.738,6.435,10.585,3.087
Track_26326,6,0,0,0,0,0,10,494,504,0.571,26326,26326,6.693,13.981,0,0.066,0.161,0.033,0.038,0.054,5.867,8.442,2.844,7.705,2.234
Track_26327,8,0,0,0,0,0,14,494,508,0.540,26327,26327,0.000,30.645,0,0.039,0.054,0.000,0.054,0.026,8.844,12.677,5.992,8.656,2.300
Track_26339,13,0,0,0,0,0,24,494,518,1.479,26339,26339,21.466,30.530,0,0.082,0.148,0.032,0.075,0.040,12.735,19.745,7.191,12.314,3.442
Track_26342,5,0,0,0,0,0,8,494,502,0.605,26342,26342,41.070,29.139,0,0.081,0.112,0.047,0.100,0.031,7.514,8.415,4.870,8.148,1.335
Track_26343,5,0,0,0,0,0,8,494,502,0.490,26343,26343,46.731,46.241,0,0.066,0.088,0.046,0.069,0.018,9.032,10.280,7.430,9.231,1.050
Track_26350,4,0,0,0,0,0,6,494,500,0.504,26350,26350,49.980,19.350,0,0.084,0.103,0.065,0.086,0.019,9.649,12.393,6.979,10.703,2.064
Track_26351,4,0,0,0,0,0,6,494,500,0.490,26351,26351,43.821,37.033,0,0.084,0.154,0.040,0.058,0.061,6.488,8.274,4.720,6.644,1.262
Track_26354,9,0,0,0,0,0,16,494,510,1.012,26354,26354,19.810,52.525,0,0.066,0.105,0.044,0.071,0.020,13.134,18.750,8.478,11.474,3.359
Track_26359,6,0,0,0,0,0,10,494,504,0.510,26359,26359,22.883,2.834,0,0.068,0.145,0.021,0.038,0.052,10.169,13.460,7.738,10.986,2.198
Track_26371,4,0,0,0,0,0,6,494,500,0.432,26371,26371,51.003,0.000,0,0.072,0.108,0.054,0.054,0.031,4.110,4.677,3.498,4.227,0.423
Track_26372,6,0,0,0,0,0,10,494,504,0.418,26372,26372,24.544,51.828,0,0.070,0.187,0.021,0.044,0.067,9.715,11.248,7.438,10.653,1.580
Track_26375,16,0,0,0,0,0,30,496,526,1.421,26375,26375,13.323,51.893,0,0.062,0.123,0.025,0.057,0.030,9.579,13.690,6.766,9.927,2.383
Track_26376,8,0,0,0,0,0,14,496,510,1.183,26376,26376,46.767,51.075,0,0.103,0.228,0.039,0.065,0.071,7.645,11.383,4.641,8.736,2.590
Track_26378,6,0,0,0,0,0,10,496,506,0.714,26378,26378,27.891,52.324,0,0.073,0.096,0.037,0.077,0.023,8.157,9.310,6.932,8.172,0.812
Track_26382,4,0,0,0,0,0,6,496,502,0.412,26382,26382,17.907,0.055,0,0.091,0.111,0.054,0.108,0.032,7.975,9.464,7.159,8.093,0.939
Track_26388,8,0,0,0,0,0,14,496,510,0.973,26388,26388,32.644,50.633,0,0.093,0.187,0.047,0.091,0.048,10.338,13.907,5.453,11.726,2.650
Track_26389,5,0,0,0,0,0,8,496,504,0.495,26389,26389,17.617,16.052,0,0.067,0.169,0.005,0.078,0.075,8.857,9.858,7.305,9.259,1.005
Track_26391,9,0,0,0,0,0,16,496,512,1.132,26391,26391,31.848,15.702,0,0.074,0.118,0.034,0.084,0.031,11.328,14.609,8.732,11.820,1.821
Track_26396,15,0,0,0,0,0,28,496,524,1.724,26396,26396,27.096,30.746,0,0.077,0.159,0.034,0.075,0.039,11.008,13.984,8.183,10.526,1.938
Track_26400,5,0,0,0,0,0,8,496,504,0.513,26400,26400,24.643,50.362,0,0.078,0.136,0.026,0.102,0.050,8.450,11.695,4.453,9.440,2.804
Track_26401,6,0,0,0,0,0,10,496,506,0.691,26401,26401,48.545,30.166,0,0.072,0.143,0.026,0.065,0.044,7.677,9.488,6.276,7.595,0.991
Track_26409,5,0,0,0,0,0,8,496,504,0.586,26409,26409,22.704,30.898,0,0.074,0.197,0.021,0.054,0.083,11.093,13.448,6.884,11.692,2.277
Track_26415,11,0,0,0,0,0,20,496,516,0.972,26415,26415,35.247,55.188,0,0.049,0.108,0.000,0.054,0.031,10.800,14.155,6.312,11.170,2.961
Track_26416,4,0,0,0,0,0,6,496,502,0.401,26416,26416,46.729,37.422,0,0.074,0.111,0.018,0.093,0.049,8.228,9.241,7.384,8.518,0.713
Track_26422,8,0,0,0,0,0,14,496,510,0.856,26422,26422,40.862,38.068,0,0.077,0.148,0.021,0.054,0.053,12.354,16.369,8.953,13.176,2.674
Track_26423,5,0,0,0,0,0,8,496,504,0.597,26423,26423,11.854,1.758,0,0.082,0.195,0.015,0.101,0.086,6.563,8.069,4.977,5.925,1.220
Track_26427,7,0,0,0,0,0,12,496,508,1.046,26427,26427,30.992,2.617,0,0.100,0.156,0.054,0.108,0.036,8.513,10.063,6.853,8.675,1.250
Track_26430,4,0,0,0,0,0,6,496,502,0.430,26430,26430,20.015,37.026,0,0.076,0.121,0.033,0.073,0.044,11.106,13.148,8.238,12.792,1.999
Track_26433,5,0,0,0,0,0,8,496,504,0.545,26433,26433,8.535,34.555,0,0.069,0.092,0.047,0.069,0.018,11.085,13.230,8.188,10.511,1.889
Track_26435,4,0,0,0,0,0,6,496,502,0.524,26435,26435,3.907,18.314,0,0.089,0.140,0.060,0.065,0.045,6.925,7.453,6.498,7.023,0.357
Track_26439,7,0,0,0,0,0,12,496,508,0.723,26439,26439,53.295,35.159,0,0.064,0.131,0.032,0.056,0.036,14.133,17.785,7.493,15.053,3.368
Track_26443,4,0,0,0,0,0,6,496,502,0.517,26443,26443,1.147,8.473,0,0.093,0.165,0.050,0.065,0.062,5.772,6.788,4.181,6.733,1.077
Track_26449,8,0,0,0,0,0,14,496,510,1.059,26449,26449,19.998,42.558,0,0.079,0.124,0.036,0.082,0.035,12.678,18.644,8.626,11.414,3.361
Track_26464,6,0,0,0,0,0,10,496,506,0.509,26464,26464,4.599,29.381,0,0.057,0.109,0.013,0.064,0.037,10.062,11.304,8.737,10.318,0.983
Track_26469,6,0,0,0,0,0,10,496,506,0.880,26469,26469,48.450,45.271,0,0.091,0.114,0.079,0.090,0.013,10.852,11.755,9.818,10.954,0.686
Track_26470,5,0,0,0,0,0,8,496,504,0.529,26470,26470,11.792,11.669,0,0.066,0.136,0.036,0.049,0.047,8.284,10.510,5.304,8.549,1.935
Track_26474,5,0,0,0,0,0,8,496,504,0.519,26474,26474,2.534,12.375,0,0.067,0.150,0.035,0.046,0.056,7.964,8.631,7.636,7.834,0.370
Track_26477,5,0,0,0,0,0,8,496,504,0.433,26477,26477,51.701,45.187,0,0.091,0.180,0.047,0.070,0.060,9.424,10.751,7.441,9.978,1.154
Track_26488,6,0,0,0,0,0,10,498,508,0.796,26488,26488,29.100,47.645,0,0.114,0.195,0.064,0.100,0.052,8.388,10.949,5.033,9.669,2.269
Track_26498,6,0,0,0,0,0,10,498,508,0.563,26498,26498,3.149,29.370,0,0.064,0.138,0.027,0.050,0.044,9.373,11.061,7.427,9.559,1.090
Track_26504,11,0,0,0,0,0,20,498,518,1.426,26504,26504,1.227,28.173,0,0.089,0.248,0.023,0.063,0.066,7.926,11.123,4.756,7.443,1.934
Track_26505,6,0,0,0,0,0,10,498,508,0.472,26505,26505,7.349,11.986,0,0.051,0.090,0.018,0.039,0.034,8.028,10.260,5.640,8.542,1.810
Track_26508,5,0,0,0,0,0,8,498,506,0.527,26508,26508,8.827,44.670,0,0.070,0.096,0.049,0.073,0.020,6.738,8.186,4.188,7.312,1.385
Track_26514,4,0,0,0,0,0,6,498,504,0.507,26514,26514,23.123,28.330,0,0.085,0.126,0.064,0.064,0.036,7.410,9.081,4.418,8.605,1.816
Track_26527,4,0,0,0,0,0,6,498,504,0.475,26527,26527,33.347,53.590,0,0.080,0.094,0.068,0.078,0.013,9.427,10.315,9.001,9.330,0.527
Track_26529,4,0,0,0,0,0,6,498,504,0.475,26529,26529,37.267,33.633,0,0.079,0.142,0.043,0.052,0.055,8.929,10.990,6.617,9.061,1.551
Track_26530,14,0,0,0,0,0,26,498,524,1.434,26530,26530,16.179,52.789,0,0.080,0.124,0.027,0.070,0.031,10.898,14.210,7.575,11.370,2.026
